query_id,category,engine,rep,brand,product,rank
shoes_04,running_shoes,claude,2,adidas,Adidas Adizero SL 2,2
shoes_04,running_shoes,claude,2,hoka,Hoka Clifton 9,3
shoes_04,running_shoes,claude,2,asics,ASICS Gel Pulse 16,4
shoes_04,running_shoes,claude,2,brooks,Brooks Launch 10,5
shoes_04,running_shoes,claude,3,adidas,(mentioned: adidas),1
shoes_04,running_shoes,claude,3,hoka,(mentioned: hoka),2
shoes_04,running_shoes,claude,3,nike,(mentioned: nike),3
shoes_04,running_shoes,claude,3,asics,(mentioned: asics),4
shoes_04,running_shoes,deepseek,1,saucony,Saucony Ride 16,1
shoes_04,running_shoes,deepseek,1,brooks,Brooks Ghost 16,2
shoes_04,running_shoes,deepseek,1,new balance,New Balance Fresh Foam 1080 v13,3
shoes_04,running_shoes,deepseek,1,asics,ASICS Gel,4
shoes_04,running_shoes,deepseek,1,nike,Nike Pegasus 40,5
shoes_04,running_shoes,deepseek,1,hoka,Hoka Clifton 9,6
shoes_04,running_shoes,deepseek,1,adidas,adidas Adizero SL,7
shoes_04,running_shoes,deepseek,2,new balance,(mentioned: new balance),1
shoes_04,running_shoes,deepseek,2,hoka,(mentioned: hoka),2
shoes_04,running_shoes,deepseek,2,brooks,(mentioned: brooks),3
shoes_04,running_shoes,deepseek,2,nike,(mentioned: nike),4
shoes_04,running_shoes,deepseek,2,saucony,(mentioned: saucony),5
shoes_04,running_shoes,deepseek,2,asics,(mentioned: asics),6
shoes_04,running_shoes,deepseek,3,saucony,Saucony Ride 17,1
shoes_04,running_shoes,deepseek,3,asics,ASICS Gel,2
shoes_04,running_shoes,deepseek,3,new balance,New Balance Fresh Foam 1080 v13,3
shoes_04,running_shoes,deepseek,3,brooks,Brooks Ghost 16,4
shoes_04,running_shoes,deepseek,3,nike,Nike Pegasus 41,5
shoes_04,running_shoes,deepseek,3,hoka,Hoka Clifton 9,6
shoes_04,running_shoes,deepseek,3,mizuno,Mizuno Wave Rider 28,7
shoes_04,running_shoes,deepseek,3,puma,Puma Deviate Nitro 3,8
shoes_05,running_shoes,chatgpt,1,brooks,Brooks Ghost 16,1
shoes_05,running_shoes,chatgpt,1,saucony,Saucony Ride 17,2
shoes_05,running_shoes,chatgpt,1,asics,ASICS GEL,3
shoes_05,running_shoes,chatgpt,2,brooks,Brooks Ghost 17,1
shoes_05,running_shoes,chatgpt,2,asics,ASICS Dynablast 5,2
shoes_05,running_shoes,chatgpt,2,reebok,Reebok FloatZig 2,3
shoes_05,running_shoes,chatgpt,2,new balance,New Balance Fresh Foam 680v9,4
shoes_05,running_shoes,chatgpt,3,asics,ASICS GEL,1
shoes_05,running_shoes,chatgpt,3,brooks,Brooks Ghost 16,2
shoes_05,running_shoes,chatgpt,3,saucony,Saucony Ride 17,3
shoes_05,running_shoes,gemini,1,brooks,Brooks Ghost 16,1
shoes_05,running_shoes,gemini,1,new balance,New Balance Fresh Foam X 880v14,2
shoes_05,running_shoes,gemini,1,hoka,Hoka Clifton 9,3
shoes_05,running_shoes,gemini,1,nike,Nike Air Zoom Pegasus 41,4
shoes_05,running_shoes,gemini,2,saucony,Saucony Triumph 20,1
shoes_05,running_shoes,gemini,2,new balance,New Balance FuelCell Propel v4,2
shoes_05,running_shoes,gemini,2,adidas,Adidas Adizero SL,3
shoes_05,running_shoes,gemini,3,hoka,Hoka Clifton 9,1
shoes_05,running_shoes,perplexity,1,hoka,HOKA Speedgoat 6,1
shoes_05,running_shoes,perplexity,1,new balance,New Balance Fresh Foam 680v9,2
shoes_05,running_shoes,perplexity,1,brooks,Brooks Revel 6,3
shoes_05,running_shoes,perplexity,1,topo athletic,Topo Athletic Atmos,4
shoes_05,running_shoes,perplexity,1,nike,Nike Winflo 10 or 12,5
shoes_05,running_shoes,perplexity,2,new balance,(mentioned: new balance),1
shoes_05,running_shoes,perplexity,2,brooks,(mentioned: brooks),2
shoes_05,running_shoes,perplexity,2,nike,(mentioned: nike),3
shoes_05,running_shoes,perplexity,2,reebok,(mentioned: reebok),4
shoes_05,running_shoes,perplexity,3,asics,ASICS Novablast 5,1
shoes_05,running_shoes,perplexity,3,new balance,New Balance Fresh Foam 680v9,2
shoes_05,running_shoes,perplexity,3,nike,Nike Winflo 10 or 12,3
shoes_05,running_shoes,perplexity,3,reebok,Reebok Floatride Energy 5,4
shoes_05,running_shoes,perplexity,3,topo athletic,Topo Athletic Atmos,5
shoes_05,running_shoes,claude,1,nike,Nike Vomero Plus – $180,1
shoes_05,running_shoes,claude,1,asics,Asics Gel Nimbus 27/28 – ~$150,2
shoes_05,running_shoes,claude,1,saucony,Saucony Endorphin Speed 4 – ~$120,3
shoes_05,running_shoes,claude,2,asics,ASICS Novablast 5,1
shoes_05,running_shoes,claude,2,saucony,Saucony Endorphin Speed 4,2
shoes_05,running_shoes,claude,2,brooks,Brooks Ghost 16,3
shoes_05,running_shoes,claude,3,saucony,Saucony Endorphin Speed 4,1
shoes_05,running_shoes,claude,3,nike,Nike Vomero Plus,2
shoes_05,running_shoes,claude,3,asics,Asics Gel Nimbus 27,3
shoes_05,running_shoes,claude,3,adidas,Adidas Adizero Evo SL,4
shoes_05,running_shoes,deepseek,1,saucony,Saucony Ride 17** – **~$120–$130,1
shoes_05,running_shoes,deepseek,1,asics,ASICS Gel,2
shoes_05,running_shoes,deepseek,1,brooks,Brooks Ghost 15** – **~$100–$120,3
shoes_05,running_shoes,deepseek,2,asics,ASICS Gel,1
shoes_05,running_shoes,deepseek,2,saucony,Saucony Ride 16,2
shoes_05,running_shoes,deepseek,2,brooks,Brooks Ghost 15,3
shoes_05,running_shoes,deepseek,2,new balance,New Balance Fresh Foam 880v14,4
shoes_05,running_shoes,deepseek,2,nike,Nike React Infinity Run 3,5
shoes_05,running_shoes,deepseek,3,saucony,Saucony Ride 17,1
shoes_05,running_shoes,deepseek,3,asics,ASICS Gel,2
shoes_05,running_shoes,deepseek,3,brooks,Brooks Ghost 16,3
shoes_05,running_shoes,deepseek,3,nike,Nike Pegasus 41,4
shoes_05,running_shoes,deepseek,3,new balance,New Balance Fresh Foam X 880 v14,5
shoes_06,running_shoes,chatgpt,1,asics,ASICS Novablast 5,1
shoes_06,running_shoes,chatgpt,1,hoka,Hoka Mach 6,2
shoes_06,running_shoes,chatgpt,1,adidas,Adidas Adizero EVO SL,3
shoes_06,running_shoes,chatgpt,1,mizuno,Mizuno Wave Rider 29,4
shoes_06,running_shoes,chatgpt,2,brooks,Brooks Ghost 17,1
shoes_06,running_shoes,chatgpt,2,asics,ASICS Novablast 5,2
shoes_06,running_shoes,chatgpt,2,new balance,New Balance Fresh Foam X 880 v15,3
shoes_06,running_shoes,chatgpt,2,hoka,Hoka Clifton 10,4
shoes_06,running_shoes,chatgpt,2,nike,Nike Pegasus 40,5
shoes_06,running_shoes,chatgpt,3,brooks,Brooks Ghost 17,1
shoes_06,running_shoes,chatgpt,3,hoka,HOKA Clifton 10,2
shoes_06,running_shoes,chatgpt,3,nike,Nike Vomero 18,3
shoes_06,running_shoes,chatgpt,3,new balance,New Balance Fresh Foam X 1080 v14,4
shoes_06,running_shoes,chatgpt,3,asics,ASICS Gel Kayano 32,5
shoes_06,running_shoes,gemini,1,asics,ASICS Novablast 5,1
shoes_06,running_shoes,gemini,1,new balance,New Balance Fresh Foam X 1080v15,2
shoes_06,running_shoes,gemini,1,brooks,Brooks Ghost 17,3
shoes_06,running_shoes,gemini,1,hoka,Hoka Mach 6,4
shoes_06,running_shoes,gemini,2,adidas,(mentioned: adidas),1
shoes_06,running_shoes,gemini,2,new balance,(mentioned: new balance),2
shoes_06,running_shoes,gemini,2,hoka,(mentioned: hoka),3
shoes_06,running_shoes,gemini,2,nike,(mentioned: nike),4
shoes_06,running_shoes,gemini,2,saucony,(mentioned: saucony),5
shoes_06,running_shoes,gemini,2,asics,(mentioned: asics),6
shoes_06,running_shoes,gemini,3,asics,ASICS Novablast 5,1
shoes_06,running_shoes,gemini,3,brooks,Brooks Glycerin 23 / Glycerin Max,2
shoes_06,running_shoes,gemini,3,new balance,New Balance Fresh Foam X 1080 v15,3
shoes_06,running_shoes,gemini,3,nike,Nike Vomero 18,4
shoes_06,running_shoes,perplexity,1,brooks,Brooks Ghost 17,1
shoes_06,running_shoes,perplexity,1,hoka,Hoka Clifton 10,2
shoes_06,running_shoes,perplexity,1,new balance,New Balance FuelCell Rebel v5,3
shoes_06,running_shoes,perplexity,1,mizuno,Mizuno Neo Vista 2,4
shoes_06,running_shoes,perplexity,2,brooks,Brooks Ghost 17,1
shoes_06,running_shoes,perplexity,2,asics,Asics Megablast,2
shoes_06,running_shoes,perplexity,2,mizuno,Mizuno Neo Vista 2,3
shoes_06,running_shoes,perplexity,2,saucony,Saucony Endorphin Speed 4,4
shoes_06,running_shoes,perplexity,3,brooks,Brooks Ghost 17,1
shoes_06,running_shoes,perplexity,3,asics,Asics Novablast 5,2
shoes_06,running_shoes,perplexity,3,mizuno,Mizuno Neo Vista 2,3
shoes_06,running_shoes,perplexity,3,saucony,Saucony Endorphin Speed 4,4
shoes_06,running_shoes,claude,1,asics,Asics Novablast 5,1
shoes_06,running_shoes,claude,1,nike,Nike Pegasus 41,2
shoes_06,running_shoes,claude,1,saucony,Saucony Ride 18/19,3
shoes_06,running_shoes,claude,1,new balance,New Balance 1080 v14,4
shoes_06,running_shoes,claude,1,hoka,Hoka Mach 6,5
shoes_06,running_shoes,claude,2,hoka,Hoka Mach 7,1
shoes_06,running_shoes,claude,2,saucony,Saucony Ride 18,2
shoes_06,running_shoes,claude,2,asics,Asics Novablast 5,3
shoes_06,running_shoes,claude,2,mizuno,Mizuno Neo Zen 2,4
shoes_06,running_shoes,claude,2,nike,Nike Pegasus 42,5
shoes_06,running_shoes,claude,2,adidas,Adidas Adizero Evo SL,6
shoes_06,running_shoes,claude,3,mizuno,(mentioned: mizuno),1
shoes_06,running_shoes,claude,3,adidas,(mentioned: adidas),2
shoes_06,running_shoes,claude,3,hoka,(mentioned: hoka),3
shoes_06,running_shoes,claude,3,nike,(mentioned: nike),4
shoes_06,running_shoes,claude,3,saucony,(mentioned: saucony),5
shoes_06,running_shoes,claude,3,asics,(mentioned: asics),6
shoes_06,running_shoes,deepseek,1,saucony,Saucony Ride 17,1
shoes_06,running_shoes,deepseek,1,brooks,Brooks Ghost 16,2
shoes_06,running_shoes,deepseek,1,asics,Asics Novablast 4,3
shoes_06,running_shoes,deepseek,1,nike,Nike Pegasus 41,4
shoes_06,running_shoes,deepseek,1,hoka,Hoka Clifton 9,5
shoes_06,running_shoes,deepseek,1,new balance,New Balance Fresh Foam X 1080v13,6
shoes_06,running_shoes,deepseek,2,saucony,Saucony Ride 17,1
shoes_06,running_shoes,deepseek,2,brooks,Brooks Ghost 16,2
shoes_06,running_shoes,deepseek,2,asics,ASICS Novablast 4,3
shoes_06,running_shoes,deepseek,2,new balance,New Balance Fresh Foam X 880 v14,4
shoes_06,running_shoes,deepseek,2,nike,Nike Pegasus 41,5
shoes_06,running_shoes,deepseek,3,saucony,Saucony Ride 17,1
shoes_06,running_shoes,deepseek,3,brooks,Brooks Ghost 16,2
shoes_06,running_shoes,deepseek,3,asics,ASICS Gel,3
shoes_06,running_shoes,deepseek,3,new balance,New Balance Fresh Foam X 1080 v13,4
shoes_06,running_shoes,deepseek,3,adidas,Adidas Adizero SL,5
shoes_07,running_shoes,chatgpt,1,asics,ASICS GT,1
shoes_07,running_shoes,chatgpt,1,brooks,Brooks Adrenaline GTS 24,2
shoes_07,running_shoes,chatgpt,1,saucony,Saucony Guide 17,3
shoes_07,running_shoes,chatgpt,1,new balance,New Balance Fresh Foam X 860v14,4
shoes_07,running_shoes,chatgpt,2,brooks,Brooks Adrenaline GTS 24,1
shoes_07,running_shoes,chatgpt,2,asics,ASICS GT,2
shoes_07,running_shoes,chatgpt,2,saucony,Saucony Guide 17,3
shoes_07,running_shoes,chatgpt,3,brooks,Brooks Adrenaline GTS 24,1
shoes_07,running_shoes,chatgpt,3,asics,ASICS GT,2
shoes_07,running_shoes,chatgpt,3,saucony,Saucony Guide 17,3
shoes_07,running_shoes,gemini,1,brooks,Brooks Adrenaline GTS 24,1
shoes_07,running_shoes,gemini,1,saucony,Saucony Guide 17,2
shoes_07,running_shoes,gemini,1,mizuno,Mizuno Wave Inspire 20,3
shoes_07,running_shoes,gemini,1,asics,ASICS GT,4
shoes_07,running_shoes,gemini,1,hoka,Hoka Gaviota 5,5
shoes_07,running_shoes,gemini,2,hoka,(mentioned: hoka),1
shoes_07,running_shoes,gemini,2,brooks,(mentioned: brooks),2
shoes_07,running_shoes,gemini,2,saucony,(mentioned: saucony),3
shoes_07,running_shoes,gemini,2,asics,(mentioned: asics),4
shoes_07,running_shoes,gemini,3,saucony,Saucony Guide 18,1
shoes_07,running_shoes,gemini,3,brooks,Brooks Adrenaline GTS 24,2
shoes_07,running_shoes,gemini,3,mizuno,Mizuno Wave Inspire 21,3
shoes_07,running_shoes,gemini,3,asics,ASICS GT,4
shoes_07,running_shoes,gemini,3,new balance,New Balance Fresh Foam 860v14,5
shoes_07,running_shoes,perplexity,1,brooks,Brooks Adrenaline GTS 24,1
shoes_07,running_shoes,perplexity,1,new balance,New Balance Fresh Foam X 860 v14,2
shoes_07,running_shoes,perplexity,1,saucony,Saucony Tempus 2,3
shoes_07,running_shoes,perplexity,1,altra,Altra Experience Form,4
shoes_07,running_shoes,perplexity,2,mizuno,(mentioned: mizuno),1
shoes_07,running_shoes,perplexity,2,adidas,(mentioned: adidas),2
shoes_07,running_shoes,perplexity,2,new balance,(mentioned: new balance),3
shoes_07,running_shoes,perplexity,2,reebok,(mentioned: reebok),4
shoes_07,running_shoes,perplexity,3,brooks,Brooks Adrenaline GTS 24,1
shoes_07,running_shoes,perplexity,3,new balance,New Balance Fresh Foam X 860 v14,2
shoes_07,running_shoes,perplexity,3,saucony,Saucony Tempus 2,3
shoes_07,running_shoes,perplexity,3,altra,Altra Experience Form,4
shoes_07,running_shoes,claude,1,brooks,Brooks Adrenaline GTS 25 – ~$120,1
shoes_07,running_shoes,claude,1,asics,ASICS Gel,2
shoes_07,running_shoes,claude,1,saucony,Saucony Tempus 2 – ~$120,3
shoes_07,running_shoes,claude,1,new balance,New Balance Fresh Foam 860 v14 – ~$130,4
shoes_07,running_shoes,claude,1,adidas,Adidas Supernova Solution 3 – ~$120,5
shoes_07,running_shoes,claude,2,new balance,(mentioned: new balance),1
shoes_07,running_shoes,claude,2,brooks,(mentioned: brooks),2
shoes_07,running_shoes,claude,2,saucony,(mentioned: saucony),3
shoes_07,running_shoes,claude,2,asics,(mentioned: asics),4
shoes_07,running_shoes,claude,3,new balance,(mentioned: new balance),1
shoes_07,running_shoes,claude,3,brooks,(mentioned: brooks),2
shoes_07,running_shoes,claude,3,on running,(mentioned: on cloud),3
shoes_07,running_shoes,claude,3,saucony,(mentioned: saucony),4
shoes_07,running_shoes,claude,3,asics,(mentioned: asics),5
shoes_07,running_shoes,deepseek,1,saucony,Saucony Guide 17,1
shoes_07,running_shoes,deepseek,1,brooks,Brooks Adrenaline GTS 22/23,2
shoes_07,running_shoes,deepseek,1,new balance,New Balance Fresh Foam X 880 v14,3
shoes_07,running_shoes,deepseek,2,brooks,Brooks Adrenaline GTS 23,1
shoes_07,running_shoes,deepseek,2,asics,ASICS GT,2
shoes_07,running_shoes,deepseek,2,saucony,Saucony Guide 16,3
shoes_07,running_shoes,deepseek,3,asics,ASICS GT,1
shoes_07,running_shoes,deepseek,3,brooks,Brooks Adrenaline GTS 22,2
shoes_07,running_shoes,deepseek,3,saucony,Saucony Guide 15,3
shoes_07,running_shoes,deepseek,3,hoka,Hoka Arahi 6,4
shoes_08,running_shoes,chatgpt,1,nike,Nike Alphafly 3,1
shoes_08,running_shoes,chatgpt,1,adidas,adidas Adizero Adios Pro 4,2
shoes_08,running_shoes,chatgpt,1,asics,ASICS Metaspeed Sky Tokyo / Edge Tokyo,3
shoes_08,running_shoes,chatgpt,1,saucony,Saucony Endorphin Pro 4,4
shoes_08,running_shoes,chatgpt,2,nike,Nike Alphafly 3,1
shoes_08,running_shoes,chatgpt,2,adidas,adidas Adizero Adios Pro 4,2
shoes_08,running_shoes,chatgpt,2,asics,ASICS METASPEED SKY TOKYO,3
shoes_08,running_shoes,chatgpt,3,nike,Nike Alphafly 3,1
shoes_08,running_shoes,chatgpt,3,asics,ASICS Metaspeed Sky Tokyo / Edge Tokyo,2
shoes_08,running_shoes,chatgpt,3,adidas,Adidas Adizero Adios Pro 4,3
shoes_08,running_shoes,chatgpt,3,puma,PUMA FAST,4
shoes_08,running_shoes,chatgpt,3,saucony,Saucony Endorphin Pro 4,5
shoes_08,running_shoes,chatgpt,3,hoka,Hoka Rocket X 2,6
shoes_08,running_shoes,chatgpt,3,brooks,Brooks Hyperion Elite 4,7
shoes_08,running_shoes,gemini,1,adidas,(mentioned: adidas),1
shoes_08,running_shoes,gemini,1,hoka,(mentioned: hoka),2
shoes_08,running_shoes,gemini,1,nike,(mentioned: nike),3
shoes_08,running_shoes,gemini,1,saucony,(mentioned: saucony),4
shoes_08,running_shoes,gemini,1,asics,(mentioned: asics),5
shoes_08,running_shoes,gemini,2,nike,Nike Alphafly 3,1
shoes_08,running_shoes,gemini,2,asics,ASICS Metaspeed Sky Paris,2
shoes_08,running_shoes,gemini,2,saucony,Saucony Endorphin Pro 5,3
shoes_08,running_shoes,gemini,2,new balance,New Balance FuelCell SuperComp Elite v5,4
shoes_08,running_shoes,gemini,2,puma,Puma FAST,5
shoes_08,running_shoes,gemini,3,adidas,(mentioned: adidas),1
shoes_08,running_shoes,gemini,3,hoka,(mentioned: hoka),2
shoes_08,running_shoes,gemini,3,nike,(mentioned: nike),3
shoes_08,running_shoes,gemini,3,saucony,(mentioned: saucony),4
shoes_08,running_shoes,gemini,3,asics,(mentioned: asics),5
shoes_08,running_shoes,gemini,3,puma,(mentioned: puma),6
shoes_08,running_shoes,perplexity,1,nike,Nike Alphafly 3,1
shoes_08,running_shoes,perplexity,1,adidas,Adidas Adizero Adios Pro 4,2
shoes_08,running_shoes,perplexity,1,asics,ASICS Metaspeed Sky Paris/Tokyo,3
shoes_08,running_shoes,perplexity,1,puma,Puma Fast,4
shoes_08,running_shoes,perplexity,1,saucony,Saucony Endorphin Pro 5,5
shoes_08,running_shoes,perplexity,1,hoka,HOKA Rocket X2** or **Cielo X1 3.0,6
shoes_08,running_shoes,perplexity,2,nike,Nike Alphafly 3** – ~$250,1
shoes_08,running_shoes,perplexity,2,adidas,Adidas Adizero Adios Pro 4** – ~$240,2
shoes_08,running_shoes,perplexity,2,puma,Puma Fast,3
shoes_08,running_shoes,perplexity,2,asics,ASICS Metaspeed Sky Tokyo** – ~$230,4
shoes_08,running_shoes,perplexity,2,saucony,Saucony Endorphin Elite** – ~$225,5
shoes_08,running_shoes,perplexity,3,nike,Nike Alphafly 3,1
shoes_08,running_shoes,perplexity,3,adidas,Adidas Adizero Adios Pro 4,2
shoes_08,running_shoes,perplexity,3,puma,Puma Fast,3
shoes_08,running_shoes,perplexity,3,asics,ASICS Metaspeed Sky Tokyo,4
shoes_08,running_shoes,perplexity,3,new balance,New Balance SC Elite v5,5
shoes_08,running_shoes,claude,1,hoka,(mentioned: hoka),1
shoes_08,running_shoes,claude,1,nike,(mentioned: nike),2
shoes_08,running_shoes,claude,1,asics,(mentioned: asics),3
shoes_08,running_shoes,claude,1,puma,(mentioned: puma),4
shoes_08,running_shoes,claude,2,asics,ASICS Metaspeed Sky Tokyo,1
shoes_08,running_shoes,claude,2,nike,Nike Alphafly 3,2
shoes_08,running_shoes,claude,2,puma,Puma Fast,3
shoes_08,running_shoes,claude,2,hoka,Hoka Rocket X3,4
shoes_08,running_shoes,claude,3,nike,Nike Alphafly 3,1
shoes_08,running_shoes,claude,3,asics,Asics Metaspeed Sky Tokyo,2
shoes_08,running_shoes,claude,3,puma,Puma Fast,3
shoes_08,running_shoes,claude,3,hoka,Hoka Cielo X1 3.0,4
shoes_08,running_shoes,deepseek,1,nike,Nike Alphafly 3,1
shoes_08,running_shoes,deepseek,1,adidas,Adidas Adizero Adios Pro 3,2
shoes_08,running_shoes,deepseek,1,saucony,Saucony Endorphin Pro 4,3
shoes_08,running_shoes,deepseek,1,asics,ASICS Metaspeed Sky Paris,4
shoes_08,running_shoes,deepseek,1,new balance,New Balance FuelCell Supercomp Elite v4,5
shoes_08,running_shoes,deepseek,2,nike,Nike Alphafly 3,1
shoes_08,running_shoes,deepseek,2,adidas,adidas Adizero Adios Pro 3,2
shoes_08,running_shoes,deepseek,2,saucony,Saucony Endorphin Elite,3
shoes_08,running_shoes,deepseek,2,asics,ASICS Metaspeed Sky Paris,4
shoes_08,running_shoes,deepseek,2,hoka,Hoka Rocket X 2,5
shoes_08,running_shoes,deepseek,2,new balance,New Balance FuelCell SuperComp Elite v4,6
shoes_08,running_shoes,deepseek,3,nike,Nike Alphafly 3,1
shoes_08,running_shoes,deepseek,3,adidas,Adidas Adizero Adios Pro 3,2
shoes_08,running_shoes,deepseek,3,saucony,Saucony Endorphin Pro 4,3
shoes_08,running_shoes,deepseek,3,asics,ASICS Metaspeed Sky+,4
shoes_08,running_shoes,deepseek,3,puma,Puma Deviate Nitro Elite 3,5
shoes_09,running_shoes,chatgpt,1,adidas,Adidas Adizero Adios Pro 4,1
shoes_09,running_shoes,chatgpt,1,hoka,Hoka Cielo X1 3.0,2
shoes_09,running_shoes,chatgpt,1,nike,Nike Alphafly 3,3
shoes_09,running_shoes,chatgpt,1,asics,Asics Metaspeed Sky Tokyo / Edge Tokyo,4
shoes_09,running_shoes,chatgpt,1,saucony,Saucony Endorphin Elite,5
shoes_09,running_shoes,chatgpt,2,nike,Nike Alphafly 3,1
shoes_09,running_shoes,chatgpt,2,asics,ASICS Novablast 5,2
shoes_09,running_shoes,chatgpt,2,mizuno,Mizuno Neo Vista 2,3
shoes_09,running_shoes,chatgpt,2,hoka,HOKA Cielo X1 3.0,4
shoes_09,running_shoes,chatgpt,2,new balance,New Balance FuelCell SuperComp Trainer v3,5
shoes_09,running_shoes,chatgpt,2,puma,Puma Deviate Nitro 4,6
shoes_09,running_shoes,chatgpt,3,adidas,ASICS METASPEED SKY TOKYO,1
shoes_09,running_shoes,chatgpt,3,nike,Nike Alphafly 3,2
shoes_09,running_shoes,chatgpt,3,hoka,Hoka Cielo X1 3.0,3
shoes_09,running_shoes,chatgpt,3,saucony,Saucony Endorphin Elite 2,4
shoes_09,running_shoes,chatgpt,3,asics,ASICS Superblast 2,5
shoes_09,running_shoes,chatgpt,3,new balance,New Balance Fresh Foam X 1080 v14,6
shoes_09,running_shoes,gemini,1,mizuno,(mentioned: mizuno),1
shoes_09,running_shoes,gemini,1,adidas,(mentioned: adidas),2
shoes_09,running_shoes,gemini,1,new balance,(mentioned: new balance),3
shoes_09,running_shoes,gemini,1,brooks,(mentioned: brooks),4
shoes_09,running_shoes,gemini,1,nike,(mentioned: nike),5
shoes_09,running_shoes,gemini,1,saucony,(mentioned: saucony),6
shoes_09,running_shoes,gemini,1,asics,(mentioned: asics),7
shoes_09,running_shoes,gemini,1,salomon,(mentioned: salomon),8
shoes_09,running_shoes,gemini,2,mizuno,(mentioned: mizuno),1
shoes_09,running_shoes,gemini,2,adidas,(mentioned: adidas),2
shoes_09,running_shoes,gemini,2,new balance,(mentioned: new balance),3
shoes_09,running_shoes,gemini,2,hoka,(mentioned: hoka),4
shoes_09,running_shoes,gemini,2,nike,(mentioned: nike),5
shoes_09,running_shoes,gemini,2,saucony,(mentioned: saucony),6
shoes_09,running_shoes,gemini,2,asics,(mentioned: asics),7
shoes_09,running_shoes,gemini,3,nike,Nike Alphafly 3,1
shoes_09,running_shoes,gemini,3,adidas,Adidas Adizero Adios Pro 4 / Adizero Adios Pro Evo 3,2
shoes_09,running_shoes,gemini,3,saucony,Saucony Endorphin Pro 5 / Endorphin Elite 2,3
shoes_09,running_shoes,perplexity,1,adidas,Adidas Adizero Evo SL,1
shoes_09,running_shoes,perplexity,1,asics,ASICS Megablast,2
shoes_09,running_shoes,perplexity,1,hoka,Hoka Mach 7,3
shoes_09,running_shoes,perplexity,1,new balance,New Balance Fresh Foam X 1080v15,4
shoes_09,running_shoes,perplexity,2,adidas,Adidas Adizero Evo SL,1
shoes_09,running_shoes,perplexity,2,asics,ASICS Superblast 3,2
shoes_09,running_shoes,perplexity,2,hoka,Hoka Mach 7,3
shoes_09,running_shoes,perplexity,2,new balance,New Balance Fresh Foam X 1080v15,4
shoes_09,running_shoes,perplexity,3,adidas,(mentioned: adidas),1
shoes_09,running_shoes,perplexity,3,brooks,(mentioned: brooks),2
shoes_09,running_shoes,perplexity,3,nike,(mentioned: nike),3
shoes_09,running_shoes,perplexity,3,saucony,(mentioned: saucony),4
shoes_09,running_shoes,perplexity,3,asics,(mentioned: asics),5
shoes_09,running_shoes,claude,1,adidas,(mentioned: adidas),1
shoes_09,running_shoes,claude,1,new balance,(mentioned: new balance),2
shoes_09,running_shoes,claude,1,hoka,(mentioned: hoka),3
shoes_09,running_shoes,claude,1,brooks,(mentioned: brooks),4
shoes_09,running_shoes,claude,1,nike,(mentioned: nike),5
shoes_09,running_shoes,claude,1,asics,(mentioned: asics),6
shoes_09,running_shoes,claude,1,puma,(mentioned: puma),7
shoes_09,running_shoes,claude,2,adidas,(mentioned: adidas),1
shoes_09,running_shoes,claude,2,new balance,(mentioned: new balance),2
shoes_09,running_shoes,claude,2,brooks,(mentioned: brooks),3
shoes_09,running_shoes,claude,2,nike,(mentioned: nike),4
shoes_09,running_shoes,claude,2,asics,(mentioned: asics),5
shoes_09,running_shoes,claude,2,puma,(mentioned: puma),6
shoes_09,running_shoes,claude,3,nike,Nike Alphafly 3,1
shoes_09,running_shoes,claude,3,brooks,Brooks Hyperion Elite 5,2
shoes_09,running_shoes,claude,3,new balance,New Balance FuelCell SuperComp Elite v5,3
shoes_09,running_shoes,claude,3,adidas,Adidas Adizero Adios Pro 4,4
shoes_09,running_shoes,claude,3,asics,Asics Megablast,5
shoes_09,running_shoes,deepseek,1,nike,Nike Alphafly 3,1
shoes_09,running_shoes,deepseek,1,on running,On Running Cloudboom Echo 3 / 4,2
shoes_09,running_shoes,deepseek,1,adidas,Adidas Adizero Adios Pro 4,3
shoes_09,running_shoes,deepseek,1,asics,ASICS Metaspeed Sky Paris,4
shoes_09,running_shoes,deepseek,1,hoka,Hoka Rocket X 3,5
shoes_09,running_shoes,deepseek,2,adidas,(mentioned: adidas),1
shoes_09,running_shoes,deepseek,2,nike,(mentioned: nike),2
shoes_09,running_shoes,deepseek,2,saucony,(mentioned: saucony),3
shoes_09,running_shoes,deepseek,2,asics,(mentioned: asics),4
shoes_09,running_shoes,deepseek,2,on running,(mentioned: on running),5
shoes_09,running_shoes,deepseek,3,adidas,(mentioned: adidas),1
shoes_09,running_shoes,deepseek,3,new balance,(mentioned: new balance),2
shoes_09,running_shoes,deepseek,3,hoka,(mentioned: hoka),3
shoes_09,running_shoes,deepseek,3,nike,(mentioned: nike),4
shoes_09,running_shoes,deepseek,3,saucony,(mentioned: saucony),5
shoes_09,running_shoes,deepseek,3,asics,(mentioned: asics),6
shoes_10,running_shoes,chatgpt,1,hoka,Hoka Speedgoat 6,1
shoes_10,running_shoes,chatgpt,1,salomon,Salomon Ultra Glide 2 / Ultra Glide 3,2
shoes_10,running_shoes,chatgpt,1,brooks,Brooks Cascadia 18,3
shoes_10,running_shoes,chatgpt,1,la sportiva,La Sportiva Prodigio Pro,4
shoes_10,running_shoes,chatgpt,1,on running,On Cloudultra Pro,5
shoes_10,running_shoes,chatgpt,2,hoka,Hoka Speedgoat 6,1
shoes_10,running_shoes,chatgpt,2,salomon,Salomon S/LAB Ultra,2
